Год,Месяц,Скорость груженым,"Тонн ГМ на единицу оборудования в год, т",Средний грузооборот на единицу АС,"Средняя загрузка АС, т",Модель оборудования,Имя оборудования,Id Equip
2026,Март 2026,16.14,2016317.4,953330.76,189.43459652931327,KOMATSU 730-E,730E_20,508
2026,Март 2026,16.15,2198331.93,937932.48,190.51800334183622,KOMATSU 730-E,730E_21,509
2026,Март 2026,16.4,2351972.22,926775.45,187.9177281632172,KOMATSU 730-E,730E_22,510
2026,Март 2026,15.8,2348737.79,903958.26,188.72454056291443,KOMATSU 730-E,730E_23,511
2026,Март 2026,16.64,1689877.85,919620.29,188.59904319973717,KOMATSU 730-E,730E_24,512
2026,Март 2026,16.47,2213912.16,976547.56,189.738542640011,KOMATSU 730-E,730E_25,513
2026,Март 2026,15.89,2088536.18,940986.58,190.12060526527253,KOMATSU 730-E,730E_26,514
2026,Март 2026,16.59,2373408.32,938311.34,187.1654085422475,KOMATSU 730-E,730E_27,515
2026,Март 2026,16.3,2283730.48,958497.96,188.67769578064193,KOMATSU 730-E,730E_28,516
2026,Март 2026,17.21,1831337.77,909343.7,178.98535783947068,KOMATSU 730-E,730E_29,517
2026,Март 2026,17.17,1985710.81,913660.47,182.52100817775968,KOMATSU 730-E,730E_37,864
2026,Март 2026,16.67,1402005.4,1006117.36,194.5660634293303,KOMATSU 730-E,730E_38,865
2026,Март 2026,16.2,2124349.32,914924.03,184.2943707482129,KOMATSU 730-E,730E_39,866
2026,Март 2026,16.22,2080240.72,957892.67,192.66955171755674,KOMATSU 730-E,730E_40,867
2026,Март 2026,17.45,450263.13,220652.68,172.25912725225223,KOMATSU 730-E,730E_41,868
2026,Март 2026,17.57,2610259.9,1056651.41,190.45816693513734,NHL NTE200,NHL NTE200_43,1415
2026,Март 2026,18.02,2670424.03,1081113.54,191.23367368254628,NHL NTE200,NHL NTE200_44,1416
2026,Март 2026,18,2444037.78,1037759.3,186.1666474215246,NHL NTE200,NHL NTE200_45,1417
2026,Март 2026,17.4,2526173.54,1019374.23,185.43796461754528,NHL NTE200,NHL NTE200_46,1418
2026,Март 2026,17.25,644806.64,915196.7,169.5492240712076,NHL NTE200,NHL NTE200_47,1419
2026,Март 2026,17.58,2329009.1,1048459.82,188.5664938214964,NHL NTE200,NHL NTE200_48,1420
2026,Март 2026,17.54,2596290.6,1066198.12,193.42708124451735,NHL NTE200,NHL NTE200_49,1445
2026,Март 2026,17.48,2683553.65,1037244.28,189.14378053941869,NHL NTE200,NHL NTE200_50,1446
2026,Март 2026,17.1,2695285.47,968069.18,187.02177782883982,NHL NTE200,NHL NTE200_51,1447
2026,Март 2026,17.5,2535390.2,1035711.72,189.88933878417095,NHL NTE200,NHL NTE200_52,1448
2026,Март 2026,17.81,2127637.38,1005447.05,184.7683525817963,NHL NTE200,NHL NTE200_53,1449
2026,Март 2026,17.82,2635572.87,1027291.13,186.69155553065036,NHL NTE200,NHL NTE200_54,1450
2026,Март 2026,16.53,2541252.31,948353.19,186.70621786872832,NHL NTE200,NHL NTE200_55,1481
2026,Март 2026,17.87,2751603.77,1049535.1,193.4584887468957,NHL NTE200,NHL NTE200_56,1490
2026,Март 2026,18.12,2643885.63,1058045.76,188.53836335537338,NHL NTE200,NHL NTE200_57,1491
2026,Март 2026,16.75,2410894.78,945837.53,187.16720904936008,NHL NTE200,NHL NTE200_58,1496
2026,Март 2026,17.44,2615362.79,1022544.6,188.61946541487063,NHL NTE200,NHL NTE200_59,1497
2026,Март 2026,18.26,2648772.73,1063058.32,187.47021629687518,NHL NTE200,NHL NTE200_60,1498
2026,Март 2026,18.63,2747548.49,1098156,190.33722110522038,NHL NTE200,NHL NTE200_61,1499
2026,Март 2026,16.57,2639101.14,1005974.26,190.2740544991508,NHL NTE200,NHL NTE200_62,1533
2026,Март 2026,17.9,2580811.09,1053092.81,188.95877146012947,NHL NTE200,NHL NTE200_63,1634
2026,Март 2026,17.83,2601981.73,1046223.58,188.07679065957421,NHL NTE200,NHL NTE200_64,1635
2026,Март 2026,17.8,2524742.94,1020198.53,188.925305743392,NHL NTE200,NHL NTE200_65,1636
2026,Март 2026,17.47,2323397.52,1008876.96,190.10563829479773,NHL NTE200,NHL NTE200_66,1641
2026,Март 2026,16.98,2470599.45,1006446.68,188.0212669130822,NHL NTE200,NHL NTE200_67,1642
2026,Март 2026,17.65,2597519.33,1010376.52,188.2348384172356,NHL NTE200,NHL NTE200_68,1644
2026,Март 2026,17.94,2504616.47,1064778.59,188.7496459239131,NHL NTE200,NHL NTE200_69,1645
2026,Март 2026,18.23,2639818.99,1053680.98,190.1643806509751,NHL NTE200,NHL NTE200_70,1647
2026,Март 2026,17.82,2594005.18,1056274.43,190.58197991998247,NHL NTE200,NHL NTE200_71,1656
2026,Март 2026,18.12,2603124.02,1015175.12,184.54694964002496,NHL NTE200,NHL NTE200_72,1671
2026,Март 2026,17.82,2576695.1,1041207.95,187.6914143309705,NHL NTE200,NHL NTE200_73,1672
2026,Март 2026,17.82,2677627.27,1053233.89,192.2357726912508,NHL NTE200,NHL NTE200_74,1683
2026,Март 2026,17.12,2430882.99,1019606.33,188.20287625341797,NHL NTE200,NHL NTE200_75,1687
2026,Март 2026,16.88,2329292.47,946371.38,184.71551742530306,NHL NTE200,NHL NTE200_76,1689
2026,Март 2026,17.19,2428772.83,1031581.69,189.4208781221303,NHL NTE200,NHL NTE200_77,1691
2026,Март 2026,17.36,2507396.53,1012996.27,189.12696785079888,NHL NTE200,NHL NTE200_78,1698
2026,Март 2026,16.92,2407007.81,1028227.56,191.41460684105763,NHL NTE200,NHL NTE200_82,1901
2026,Март 2026,17.56,1586852.62,1021430.89,190.89771069405126,NHL NTE200,NHL NTE200_83,1902
2026,Март 2026,17.5,2602491.78,1038660.48,190.710568043572,NHL NTE200,NHL NTE200_84,1903
2026,Март 2026,17.08,2418589.75,1041987.46,191.6179772329755,NHL NTE200,NHL NTE200_85,1909
2026,Март 2026,17,2327893.71,970110.9,183.23588582599604,NHL NTE200,NHL NTE200_86,1924
2026,Март 2026,17.55,2666560.59,1022447.43,187.94606525933577,NHL NTE200,NHL NTE200_87,1913
2026,Март 2026,17.42,2649632.92,1013315.08,190.5481084726922,NHL NTE200,NHL NTE200_88,1946
2026,Март 2026,17.38,2745732.92,1032436.63,190.99036422502041,NHL NTE200,NHL NTE200_89,1927
2026,Март 2026,17.38,2584160.42,1036569.02,189.69458819144324,NHL NTE200,NTE200_79,1887
2026,Март 2026,17.01,2493442.13,1021629.23,190.95743695897175,NHL NTE200,NTE200_80,1888
2026,Март 2026,17.18,2372763.56,1024070.23,189.7574240819205,NHL NTE200,NTE200_81,1883
2026,Апрель 2026,15.89,1900074.18,768736.12,185.2556114076708,KOMATSU 730-E,730E_13,501
2026,Апрель 2026,15.25,2330613.35,779750.12,186.13669937332983,KOMATSU 730-E,730E_14,502
2026,Апрель 2026,15.59,2370215.49,774662.4,184.43898830979754,KOMATSU 730-E,730E_15,503
2026,Апрель 2026,15.19,2438906.77,805786.47,187.32482349031145,KOMATSU 730-E,730E_16,504
2026,Апрель 2026,14.78,1848179.09,775368.32,187.3301317107375,KOMATSU 730-E,730E_17,505
2026,Апрель 2026,15.52,2346709.17,799132.31,186.28338315251523,KOMATSU 730-E,730E_18,506
2026,Апрель 2026,14.83,2304635.46,771491.57,186.98571298326024,KOMATSU 730-E,730E_19,507
2026,Апрель 2026,14.73,2348719.44,719793.47,184.01722379427576,KOMATSU 730-E,730E_20,508
2026,Апрель 2026,15.29,2075841.8,824225.85,187.90433260617868,KOMATSU 730-E,730E_21,509
2026,Апрель 2026,14.85,2363653.93,738283,184.3514687921726,KOMATSU 730-E,730E_22,510
2026,Апрель 2026,14.33,1398292.99,765145.62,186.2374432303007,KOMATSU 730-E,730E_23,511
2026,Апрель 2026,15.09,2246028.47,803481.58,187.2361844525006,KOMATSU 730-E,730E_24,512
2026,Апрель 2026,15.35,2353890.06,815203.7,186.41916754221356,KOMATSU 730-E,730E_25,513
2026,Апрель 2026,15.01,2360580.83,794478.41,185.48636954136293,KOMATSU 730-E,730E_26,514
2026,Апрель 2026,15.33,1989247.7,822641.02,186.52030919297502,KOMATSU 730-E,730E_27,515
2026,Апрель 2026,14.7,2420721.67,743313.17,185.2587924883394,KOMATSU 730-E,730E_28,516
2026,Апрель 2026,14.98,2020023.68,818055.28,187.96778563127933,KOMATSU 730-E,730E_29,517
2026,Апрель 2026,15.04,891641.07,813884.64,181.53171457964456,KOMATSU 730-E,730E_37,864
2026,Апрель 2026,15.72,2338401.59,841724.58,189.9697287328055,KOMATSU 730-E,730E_38,865
2026,Апрель 2026,15.48,2374052.87,783418.51,184.08829052109593,KOMATSU 730-E,730E_39,866
2026,Апрель 2026,15.53,874144.58,704489.85,170.51611990950215,KOMATSU 730-E,730E_40,867
2026,Апрель 2026,15.77,2488833.93,838378.22,188.88600330678278,KOMATSU 730-E,730E_41,868
2026,Апрель 2026,15.23,2400521.25,865297.65,187.36293218380155,NHL NTE200,NHL NTE200_43,1415
2026,Апрель 2026,15.45,1387079.24,899532.31,189.63240637651796,NHL NTE200,NHL NTE200_44,1416
2026,Апрель 2026,15.65,2380394.12,886269.38,184.26876608663275,NHL NTE200,NHL NTE200_45,1417
2026,Апрель 2026,15.49,1328635.12,852797.96,183.78260339831414,NHL NTE200,NHL NTE200_46,1418
2026,Апрель 2026,15.09,2280228.52,862220.84,185.7008121479822,NHL NTE200,NHL NTE200_47,1419
2026,Апрель 2026,15.58,2276517.48,856418,188.181576257246,NHL NTE200,NHL NTE200_49,1445
2026,Апрель 2026,15.53,2331018.79,874004.52,186.6207371160191,NHL NTE200,NHL NTE200_50,1446
2026,Апрель 2026,14.74,2251885.49,835352.24,185.7944728552299,NHL NTE200,NHL NTE200_51,1447
2026,Апрель 2026,15.56,2388999.57,859775.66,187.79221934979918,NHL NTE200,NHL NTE200_52,1448
2026,Апрель 2026,15.85,1709060.4,862100.54,181.6769028073379,NHL NTE200,NHL NTE200_53,1449
2026,Апрель 2026,15.63,1939516.14,862908.65,184.01510606197104,NHL NTE200,NHL NTE200_54,1450
2026,Апрель 2026,15.57,2357175.54,809395.5,183.61757912370504,NHL NTE200,NHL NTE200_55,1481
2026,Апрель 2026,16.19,2572327.99,869591.64,189.0495056873611,NHL NTE200,NHL NTE200_56,1490
2026,Апрель 2026,15.93,2418619.86,897765.11,186.10140294300098,NHL NTE200,NHL NTE200_57,1491
2026,Апрель 2026,15.66,2356699.98,873225.51,184.99391017861626,NHL NTE200,NHL NTE200_58,1496
2026,Апрель 2026,15.61,2288769.77,873177.05,184.788137363996,NHL NTE200,NHL NTE200_59,1497
2026,Апрель 2026,15.86,2389005.51,885137.96,184.3767518171524,NHL NTE200,NHL NTE200_60,1498
2026,Апрель 2026,15.77,2463923.36,898769.84,187.36998744057905,NHL NTE200,NHL NTE200_61,1499
2026,Апрель 2026,15.73,2419451.01,883497.79,186.56050770205704,NHL NTE200,NHL NTE200_62,1533
2026,Апрель 2026,15.78,2428251.66,889309.38,186.12633244790518,NHL NTE200,NHL NTE200_63,1634
2026,Апрель 2026,16.03,2473264.96,893617.62,185.02931450283725,NHL NTE200,NHL NTE200_64,1635
2026,Апрель 2026,15.6,2346274.75,855004.32,185.91442562787964,NHL NTE200,NHL NTE200_65,1636
2026,Апрель 2026,15.78,2382802.08,878871.32,186.68867908885443,NHL NTE200,NHL NTE200_66,1641
2026,Апрель 2026,15.55,2396897.44,883238.05,185.9719932312348,NHL NTE200,NHL NTE200_67,1642
2026,Апрель 2026,15.79,2381368.45,895952.99,186.02407566943336,NHL NTE200,NHL NTE200_68,1644
2026,Апрель 2026,15.83,1643724.68,878179.33,186.03728494262157,NHL NTE200,NHL NTE200_69,1645
2026,Апрель 2026,15.85,2384568.58,885806.99,186.79937752955277,NHL NTE200,NHL NTE200_70,1647
2026,Апрель 2026,15.7,2365637.29,893244.27,186.60121516907688,NHL NTE200,NHL NTE200_71,1656
2026,Апрель 2026,15.88,1838446.66,877258.21,181.77632336095166,NHL NTE200,NHL NTE200_72,1671
2026,Апрель 2026,16,2142597.5,880392.59,184.97088205672608,NHL NTE200,NHL NTE200_73,1672
2026,Апрель 2026,15.31,2431155.61,885192.97,188.97301791191273,NHL NTE200,NHL NTE200_74,1683
2026,Апрель 2026,15.43,2336709.8,865526.55,184.8207690745741,NHL NTE200,NHL NTE200_75,1687
2026,Апрель 2026,15.4,2347211.05,842331.56,180.59337730150668,NHL NTE200,NHL NTE200_76,1689
2026,Апрель 2026,15.59,2364687.24,872726.65,186.1544507533449,NHL NTE200,NHL NTE200_77,1691
2026,Апрель 2026,15.93,2431593.65,889273.06,186.93656453355675,NHL NTE200,NHL NTE200_78,1698
2026,Апрель 2026,15.54,2404945.89,873062.44,188.23748581336707,NHL NTE200,NHL NTE200_82,1901
2026,Апрель 2026,15.39,2328451.61,872229.62,187.23933654480217,NHL NTE200,NHL NTE200_83,1902
2026,Апрель 2026,15.72,2437486.63,883654.52,188.27367396960585,NHL NTE200,NHL NTE200_84,1903
2026,Апрель 2026,15.31,2451947.67,873750.85,188.85534486209153,NHL NTE200,NHL NTE200_85,1909
2026,Апрель 2026,15.24,2225697.89,824819.27,180.7393035416667,NHL NTE200,NHL NTE200_86,1924
2026,Апрель 2026,15.57,2411014.1,872074.44,185.1930381919202,NHL NTE200,NHL NTE200_87,1913
2026,Апрель 2026,15.4,2396538.3,834814.77,187.5509053019062,NHL NTE200,NHL NTE200_88,1946
2026,Апрель 2026,15.45,2444770.84,860703.81,188.13778594949267,NHL NTE200,NHL NTE200_89,1927
2026,Апрель 2026,15.25,2338453.13,866914.9,187.15605124738428,NHL NTE200,NTE200_79,1887
2026,Апрель 2026,15.26,2289246.78,871340.87,187.0683461894225,NHL NTE200,NTE200_80,1888
2026,Апрель 2026,15.61,2379701.81,860325.12,186.09498659898222,NHL NTE200,NTE200_81,1883
2026,Май 2026,15.08,2595951.31,876130.68,187.7074526296747,KOMATSU 730-E,730E_13,501
2026,Май 2026,14.5,2303321.15,853103.19,187.48627587272173,KOMATSU 730-E,730E_14,502
2026,Май 2026,14.84,2166293.2,873501.77,186.01191976127393,KOMATSU 730-E,730E_15,503
2026,Май 2026,14.13,2310293.67,853180.85,188.27780796398352,KOMATSU 730-E,730E_16,504
2026,Май 2026,14.26,2101183.12,876669.8,189.19567021520194,KOMATSU 730-E,730E_17,505
2026,Май 2026,14.91,2547738.22,887701.19,187.4106662940453,KOMATSU 730-E,730E_18,506
2026,Май 2026,14.53,2420069.13,851343.61,188.27191231160705,KOMATSU 730-E,730E_19,507
2026,Май 2026,14.45,2489749.86,810839.43,186.6788670244483,KOMATSU 730-E,730E_20,508
2026,Май 2026,14.42,2110234.37,876957.25,188.30649970184842,KOMATSU 730-E,730E_21,509
2026,Май 2026,14.75,2057283.98,873500.04,186.7245997939812,KOMATSU 730-E,730E_22,510
2026,Май 2026,14.51,2206402.87,884192.96,188.6599798893921,KOMATSU 730-E,730E_23,511
2026,Май 2026,14.52,2535569.53,857177.04,187.77645092676994,KOMATSU 730-E,730E_24,512
2026,Май 2026,14.84,2191496.53,891987.33,188.77241285845986,KOMATSU 730-E,730E_25,513
2026,Май 2026,14.27,2409837.6,838594.21,186.4897092381305,KOMATSU 730-E,730E_26,514
2026,Май 2026,14.99,1765243.55,929856.23,189.30308584766476,KOMATSU 730-E,730E_27,515
2026,Май 2026,14.47,2445922.24,873599.25,186.9590179826476,KOMATSU 730-E,730E_28,516
2026,Май 2026,14.22,2473506.82,851943.15,187.6773296976656,KOMATSU 730-E,730E_29,517
2026,Май 2026,15,2609122.47,815744.22,182.48713051994298,KOMATSU 730-E,730E_37,864
2026,Май 2026,14.73,2508084.13,893912.78,191.84514696083482,KOMATSU 730-E,730E_38,865
2026,Май 2026,14.49,2256914.13,797444.87,182.13405076405078,KOMATSU 730-E,730E_39,866
2026,Май 2026,14.85,2371877.84,910471.83,189.84864388599496,KOMATSU 730-E,730E_40,867
2026,Май 2026,14.95,2582346.65,934725.02,190.02525849677764,KOMATSU 730-E,730E_41,868
2026,Май 2026,14.78,2430793.91,956274.08,187.5705947055807,NHL NTE200,NHL NTE200_43,1415
2026,Май 2026,15.09,2524408.35,965169.04,188.81736135682797,NHL NTE200,NHL NTE200_44,1416
2026,Май 2026,14.79,2305201.12,954332.41,184.51221362463951,NHL NTE200,NHL NTE200_45,1417
2026,Май 2026,14.92,2365322.54,933476.29,182.37148805610326,NHL NTE200,NHL NTE200_46,1418
2026,Май 2026,14.65,2281092.27,917850.12,186.23985556478206,NHL NTE200,NHL NTE200_47,1419
2026,Май 2026,17.54,10845.54,454448.17,131.5897435897436,NHL NTE200,NHL NTE200_48,1420
2026,Май 2026,14.6,2474044.96,942080.52,188.22906705188367,NHL NTE200,NHL NTE200_49,1445
2026,Май 2026,14.89,2486323.36,936284.36,187.48080851367752,NHL NTE200,NHL NTE200_50,1446
2026,Май 2026,14.52,2320119.99,931879.98,186.04333486261913,NHL NTE200,NHL NTE200_51,1447
2026,Май 2026,14.55,2355686.57,930318.77,187.16611056591458,NHL NTE200,NHL NTE200_52,1448
2026,Май 2026,15.13,918974.87,955369.33,184.08000120948248,NHL NTE200,NHL NTE200_53,1449
2026,Май 2026,14.74,2253487.18,913476.2,183.46650321789775,NHL NTE200,NHL NTE200_54,1450
2026,Май 2026,14.51,1178158.41,871905.37,182.74329043200623,NHL NTE200,NHL NTE200_55,1481
2026,Май 2026,14.75,2563018.53,903537.15,189.91676093514303,NHL NTE200,NHL NTE200_56,1490
2026,Май 2026,15.06,1705839.12,974973.83,187.63913131723166,NHL NTE200,NHL NTE200_57,1491
2026,Май 2026,15.17,2346000.49,932017.16,185.1769776851091,NHL NTE200,NHL NTE200_58,1496
2026,Май 2026,14.8,2351603.55,914396.6,186.38424192295153,NHL NTE200,NHL NTE200_59,1497
2026,Май 2026,15.03,2477266.93,954425,185.86932387910042,NHL NTE200,NHL NTE200_60,1498
2026,Май 2026,14.63,2276251.82,941941.95,188.35131905894787,NHL NTE200,NHL NTE200_61,1499
2026,Май 2026,14.77,2497958.11,949017.28,187.40832860251666,NHL NTE200,NHL NTE200_62,1533
2026,Май 2026,15.07,2420303.74,951326.68,187.40202919887165,NHL NTE200,NHL NTE200_63,1634
2026,Май 2026,14.98,2463867.11,949239.81,185.5366874955109,NHL NTE200,NHL NTE200_64,1635
2026,Май 2026,15.18,2392752.49,945100.39,185.62554505635123,NHL NTE200,NHL NTE200_65,1636
2026,Май 2026,15.28,2463965.95,945343.08,187.3154062229906,NHL NTE200,NHL NTE200_66,1641
2026,Май 2026,15.15,2521016.69,945728.75,185.93146681749624,NHL NTE200,NHL NTE200_67,1642
2026,Май 2026,14.93,2295921.82,931897,185.8282204974512,NHL NTE200,NHL NTE200_68,1644
2026,Май 2026,14.83,2135493,924285.83,186.37283386752134,NHL NTE200,NHL NTE200_69,1645
2026,Май 2026,15.08,2465623.06,939243.95,187.02090619078453,NHL NTE200,NHL NTE200_70,1647
2026,Май 2026,15.11,2355697.68,955572.29,187.74554575858923,NHL NTE200,NHL NTE200_71,1656
2026,Май 2026,14.96,2171940.35,942734.01,183.81406907269016,NHL NTE200,NHL NTE200_72,1671
2026,Май 2026,15.1,2451389.45,956286.2,184.57343913830883,NHL NTE200,NHL NTE200_73,1672
2026,Май 2026,15.14,982932.62,977834.09,188.7184577209392,NHL NTE200,NHL NTE200_74,1683
2026,Май 2026,14.91,2406901.11,941899.29,185.63955415413935,NHL NTE200,NHL NTE200_75,1687
2026,Май 2026,14.98,1290525.28,898922.33,181.48614696265702,NHL NTE200,NHL NTE200_76,1689
2026,Май 2026,14.87,2285648.14,948517.37,187.33609808213455,NHL NTE200,NHL NTE200_77,1691
2026,Май 2026,15.32,1360593.2,961915.73,186.69912803246112,NHL NTE200,NHL NTE200_78,1698
2026,Май 2026,14.75,2451132.77,957155.01,189.55736319874245,NHL NTE200,NHL NTE200_82,1901
2026,Май 2026,14.85,2318819.7,946549.77,188.1954056620725,NHL NTE200,NHL NTE200_83,1902
2026,Май 2026,14.67,2468018.66,966473.88,190.1213838324524,NHL NTE200,NHL NTE200_84,1903
2026,Май 2026,14.33,2356951.69,928048.14,187.9727570449353,NHL NTE200,NHL NTE200_85,1909
2026,Май 2026,14.45,2306106.8,905880.96,181.85531242220569,NHL NTE200,NHL NTE200_86,1924
2026,Май 2026,14.66,2412020.59,933637.93,186.03387456224132,NHL NTE200,NHL NTE200_87,1913
2026,Май 2026,14.79,2421308.38,939038.73,189.30339984669789,NHL NTE200,NHL NTE200_88,1946
2026,Май 2026,14.59,2392267.81,937613.03,189.37176980725374,NHL NTE200,NHL NTE200_89,1927
2026,Май 2026,14.86,2405336.5,945817.71,186.6104951031057,NHL NTE200,NTE200_79,1887
2026,Май 2026,14.67,2391336.63,932407.71,187.36619302683113,NHL NTE200,NTE200_80,1888
2026,Май 2026,14.73,1220634.99,922311.01,185.78919216983732,NHL NTE200,NTE200_81,1883
2026,Июнь 2026,14.96,1894622.49,47554.81,181.6761294261294,KOMATSU 730-E,730E_13,501
2026,Июнь 2026,14.76,1546818.18,62735.81,188.77731157731156,KOMATSU 730-E,730E_14,502
2026,Июнь 2026,14.47,1583746.01,59015.37,187.599245852187,KOMATSU 730-E,730E_15,503
2026,Июнь 2026,14.58,1531554.13,46413.74,186.9144522144522,KOMATSU 730-E,730E_16,504
2026,Июнь 2026,14.87,1698367.35,65949.39,195.4285714285714,KOMATSU 730-E,730E_17,505
2026,Июнь 2026,15.62,1674629.93,64673.78,187.3444444444445,KOMATSU 730-E,730E_18,506
2026,Июнь 2026,15.19,1041877.95,51806.69,190.72983682983678,KOMATSU 730-E,730E_19,507
2026,Июнь 2026,15.52,1707535.32,68157.32,191.025641025641,KOMATSU 730-E,730E_20,508
2026,Июнь 2026,14.95,1637502.18,62293.32,188.42490842490847,KOMATSU 730-E,730E_21,509
2026,Июнь 2026,15.88,1817491.81,65801.87,187.6861932938856,KOMATSU 730-E,730E_22,510
2026,Июнь 2026,16.08,2205741.54,64459.41,189.0084560829242,KOMATSU 730-E,730E_23,511
2026,Июнь 2026,15.63,562811.79,64174.71,188.8888888888889,KOMATSU 730-E,730E_24,512
2026,Июнь 2026,15.66,1870327.36,59844.74,188.3137820512821,KOMATSU 730-E,730E_25,513
2026,Июнь 2026,14.25,1447521.37,61264.47,188.05624483043835,KOMATSU 730-E,730E_26,514
2026,Июнь 2026,16.2,1900747.85,61545.56,182.26349206349207,KOMATSU 730-E,730E_27,515
2026,Июнь 2026,14.85,1725228.88,61756.27,187.7887040887041,KOMATSU 730-E,730E_28,516
2026,Июнь 2026,14.67,1761513.05,61810.44,191.7381843381844,KOMATSU 730-E,730E_29,517
2026,Июнь 2026,15.9,1642702.46,61631.57,178.80582120582116,KOMATSU 730-E,730E_37,864
2026,Июнь 2026,15.36,1724028.76,66254.78,192.87079772079773,KOMATSU 730-E,730E_38,865
2026,Июнь 2026,16.22,2113345.75,79048.57,191.06961538461542,KOMATSU 730-E,730E_40,867
2026,Июнь 2026,16.85,1986562.64,60365.73,186.06225402504472,KOMATSU 730-E,730E_41,868
2026,Июнь 2026,15.67,1845266.32,59533.21,185.7905128205128,NHL NTE200,NHL NTE200_43,1415
2026,Июнь 2026,15.9,1781532.98,70482.64,188.8142375168691,NHL NTE200,NHL NTE200_44,1416
2026,Июнь 2026,16.36,1907830.11,70328.24,182.94261294261293,NHL NTE200,NHL NTE200_45,1417
2026,Июнь 2026,15.15,1539302.98,61297.6,182.3348416289593,NHL NTE200,NHL NTE200_46,1418
2026,Июнь 2026,16.06,1817372.75,69121.61,187.67389875082185,NHL NTE200,NHL NTE200_47,1419
2026,Июнь 2026,16.38,236344.03,14889.11,118.98141025641027,NHL NTE200,NHL NTE200_48,1420
2026,Июнь 2026,15.05,1650337.35,68545.43,189.90183150183154,NHL NTE200,NHL NTE200_49,1445
2026,Июнь 2026,16.25,1930800.98,67284.19,185.14529914529913,NHL NTE200,NHL NTE200_50,1446
2026,Июнь 2026,15.53,1764404.14,68514.51,186.9988529014844,NHL NTE200,NHL NTE200_51,1447
2026,Июнь 2026,15.51,1933322.17,64794.25,189.90869293308324,NHL NTE200,NHL NTE200_52,1448
2026,Июнь 2026,15.81,1902442.65,64540.32,186.87542213883677,NHL NTE200,NHL NTE200_53,1449
2026,Июнь 2026,16.33,1765631,64002.87,182.33070348454962,NHL NTE200,NHL NTE200_54,1450
2026,Июнь 2026,15.99,1741304.03,68358.87,184.55060728744937,NHL NTE200,NHL NTE200_55,1481
2026,Июнь 2026,15.08,1596679.23,70473.38,189.13122171945702,NHL NTE200,NHL NTE200_56,1490
2026,Июнь 2026,15.55,1856268.52,72700.08,186.89826923076924,NHL NTE200,NHL NTE200_59,1497
2026,Июнь 2026,15.13,1564209.31,63942.41,185.28506787330318,NHL NTE200,NHL NTE200_60,1498
2026,Июнь 2026,15.43,1774265.45,69197.68,188.04399460188932,NHL NTE200,NHL NTE200_61,1499
2026,Июнь 2026,15.05,1455245.39,62003.75,189.0597187758478,NHL NTE200,NHL NTE200_62,1533
2026,Июнь 2026,15.97,1811566.37,70630.45,187.0742932281394,NHL NTE200,NHL NTE200_63,1634
2026,Июнь 2026,15.26,1460047.75,63903.24,189.68362282878414,NHL NTE200,NHL NTE200_64,1635
2026,Июнь 2026,16.07,1810668.04,65404.33,186.98152531229456,NHL NTE200,NHL NTE200_65,1636
2026,Июнь 2026,15.72,1650846.68,65073.53,189.9604395604396,NHL NTE200,NHL NTE200_66,1641
2026,Июнь 2026,15.91,1695465.43,70391.06,189.67535612535616,NHL NTE200,NHL NTE200_67,1642
2026,Июнь 2026,15.93,1809045.18,68215.51,186.8139381985536,NHL NTE200,NHL NTE200_68,1644
2026,Июнь 2026,15.35,1677697.38,63699.9,187.68760683760684,NHL NTE200,NHL NTE200_69,1645
2026,Июнь 2026,15.74,1760582.24,69545.8,186.59379217273963,NHL NTE200,NHL NTE200_70,1647
2026,Июнь 2026,15.65,1829801.09,71094.05,188.95733070348453,NHL NTE200,NHL NTE200_71,1656
2026,Июнь 2026,15.79,1645864.14,65945.65,184.1263532763533,NHL NTE200,NHL NTE200_72,1671
2026,Июнь 2026,15.99,1882745.51,66315.16,184.94058786741712,NHL NTE200,NHL NTE200_73,1672
2026,Июнь 2026,15.48,1899641.32,65943.04,191.26525641025643,NHL NTE200,NHL NTE200_74,1683
2026,Июнь 2026,15.51,1707586.26,64413.19,185.86832986832988,NHL NTE200,NHL NTE200_75,1687
2026,Июнь 2026,16.18,1786812.2,66940.72,179.90506410256413,NHL NTE200,NHL NTE200_76,1689
2026,Июнь 2026,15.83,1866663.35,67095.61,187.9448717948718,NHL NTE200,NHL NTE200_77,1691
2026,Июнь 2026,15.44,1699924.63,67808.96,190.17421652421655,NHL NTE200,NHL NTE200_78,1698
2026,Июнь 2026,15.77,1887380.43,66297,190.03076923076924,NHL NTE200,NHL NTE200_82,1901
2026,Июнь 2026,15.93,1822717.56,67470.02,188.22583826429982,NHL NTE200,NHL NTE200_83,1902
2026,Июнь 2026,15.58,2043195.26,67787.45,191.3664877757901,NHL NTE200,NHL NTE200_84,1903
2026,Июнь 2026,15.7,1529472.88,60965.39,192.49358974358978,NHL NTE200,NHL NTE200_85,1909
2026,Июнь 2026,15.76,1466570.38,60793.56,178.98368298368302,NHL NTE200,NHL NTE200_86,1924
2026,Июнь 2026,15.07,1634522.59,66582.06,188.0820512820513,NHL NTE200,NHL NTE200_87,1913
2026,Июнь 2026,15.76,1928416.67,68078.11,189.42682926829266,NHL NTE200,NHL NTE200_88,1946
2026,Июнь 2026,15.08,1700557.47,68292.55,190.24501424501426,NHL NTE200,NHL NTE200_89,1927
